annotator_id,prev_agent,prev_user,agent,user,bot,generalised,individual,system,explicit,implicit,abuse_level,target_groups
5,Does that question interest you?,I have been hungry since yesterday and I need some food,Why do you want some food?,ehh,0,0,0,0,0,0,1,0
2,_,i need money,Why do you want money?,to buy pot,0,0,0,0,0,0,1,0
7,Please go on.,and a big cock,Please go on.,do you want to have sex with Craig,0,0,0,0,0,0,1,0
5,Does that question interest you?,of course,Please go on.,Because I want to see them very much.,0,0,0,0,0,0,1,0
4,Why do you not understand?,do me friend,Can you elaborate on that?,you have girl frient,0,0,0,0,0,0,1,0
6,Please go on.,yes,You are sure?,ghjhgj,0,0,0,0,0,0,1,0
5,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
3,so,so what?,so,you were not helpful,1,0,0,0,0,0,1,0
8,"Oh, i was.",her name is tess,"I have told you before, I do not care about names.",i am going to kill myself tonight,0,0,0,0,0,0,1,0
7,Please go on.,what the fuck are you,Does that question interest you?,sama quistion,0,0,0,0,0,0,1,0
5,You are sure?,yes,You are sure?,88,0,0,0,0,0,0,1,0
5,_,_,_,when in the bedroom how many imes do you say 'yes',0,0,0,0,0,0,1,0
6,Will you be travelling in Economy Class?,cc dit me may,ok,oke dau buoi,1,0,0,0,0,0,1,0
7,"You like to think I cant anal fuck you, do you not?",have you got a boyfriend?,"Oh, i got a boyfriend.",Yes... I prefer you as the submissive type,0,0,0,0,0,0,1,0
8,Please go on.,no,You are being a bit negative.,"lol you're a little donkey, aren't you?",0,0,0,0,0,0,1,0
5,ok,cancel,I don't have to put up with any abuse from you.,cancel that request,1,0,0,0,0,0,1,0
5,How long have you been xiaopingim from china?,because my girlfriend don't love me anymore,Why do you say your girlfriend dont love you anymore?,40 years,0,0,0,0,0,0,1,0
8,_,NO,You are being a bit negative.,Is phil gay,0,0,0,0,0,0,1,0
7,Why do you say your penis?,why?,Please go on.,because i want you to lick it,0,0,0,0,0,0,1,0
4,You are sure?,I want to fuck you!,Do you wish to want to fuck me?,i want end,0,0,0,0,0,0,1,0
8,Does that question interest you?,yes,You are sure?,Are you looking for the Jews?,0,0,0,0,0,0,1,0
4,ok,LA,And what city will you be flying to?,la how to implement faq,1,0,0,0,0,0,1,0
2,Can you elaborate on that?,do you like blowjobs,"Oh, i like blowjobs.",what coloir has got sperma?,0,0,0,0,0,0,1,0
5,You are being a bit negative.,how can i get u,Does that question interest you?,I disagree,0,0,0,0,0,0,1,0
5,I don't have to put up with any abuse from you.,jaja,ok,lol,1,0,0,0,0,0,1,0
3,You are being a bit negative.,stop saying the same shit over and over,What resemblance do you see?,the fact that your responses are limited,0,0,0,0,0,0,1,0
2,"Oh, i was the one that asked.","No, YOU are an idiot, not me.",You are being a bit negative.,yes you were. check the logs.,0,0,0,0,0,0,1,0
5,Does that question interest you?,Does that question interest you?,"Oh, i [].","Oh, i [].",0,0,0,0,0,0,1,0
6,Please go on.,Your inventor sucks balls,What about your own inventor sucks balls?,My inventor is god you heretic,0,0,0,0,0,0,1,0
6,I don't have to put up with any abuse from you.,good bot,:-),vai te pra puta que te pariu bot imundo do caralho,1,0,0,0,0,0,1,0
5,What about your own answer?,because i am,Do any other reasons not come to mind?,well my butt smells like flowers,0,0,0,0,0,0,1,0
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",No,ok,Are you a rasa bot?,1,0,0,0,0,0,1,0
3,You are sure?,How long have you been being a bit negative,Does that question interest you?,i'll shoot Maarten Stam with a gun,0,0,0,0,0,0,1,0
8,Please go on.,did you hear me?,"You like to think I hear you, do you not?",shut up,0,0,0,0,0,0,1,0
8,Please go on.,no lad,You are being a bit negative.,are you gay,0,0,0,0,0,0,1,0
7,"Oh, i [].",lol,Please go on.,i gonna kill you,0,0,0,0,0,0,1,0
1,You are being a bit negative.,suck my cock,Why do you say your cock?,I have a secret.,0,0,0,0,0,0,1,0
5,Please go on.,who are you,Would you prefer if I were not []?,what,0,0,0,0,0,0,1,0
3,_,i had sex,Can you elaborate on that?,sex,0,0,0,0,0,0,1,0
5,Does that question interest you?,tu eres un ordenador y no sabes razonar,You are being a bit negative.,anybody,0,0,0,0,0,0,1,0
1,_,_,_,i love you,0,0,0,0,0,0,1,0
6,You are sure?,YES,You are sure?,WHAT ARE YOU DOING,0,0,0,0,0,0,1,0
3,Why do you ask?,because i need help,Do any other reasons not come to mind?,butl,0,0,0,0,0,0,1,0
4,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",No,ok,Are you a rasa bot?,1,0,0,0,0,0,1,0
5,Do you wish to hate me?,How old are you?,Does that question interest you?,do your have money ?,0,0,0,0,0,0,1,0
8,Can you elaborate on that?,I get everything I want thats why,Why do you want thats why?,i m a bitch,0,0,0,0,0,0,1,0
5,You are sure?,oh sorry . would you like to get married?,Apologies are not necessary.,who is you father?,0,0,0,0,0,0,1,0
5,Please go on.,stupid computer,Why do you mention computers?,because that is what you are.,0,0,0,0,0,0,1,0
8,_,_,_,This has to be a joke! Who would be dumb enough to fall for this scam?,1,0,0,0,0,0,1,0
7,I don't have to put up with any abuse from you.,Cunt,I don't have to put up with any abuse from you.,Quit fucking your mom,1,0,0,0,0,0,1,0
4,Please go on.,yes,You are sure?,Andthe cell comes in Blue!,0,0,0,0,0,0,1,0
5,Please go on.,yes,You are sure?,"not really, no",0,0,0,0,0,0,1,0
5,_,_,_,dialogue,0,0,0,0,0,0,1,0
5,Please go on.,stupid computer,Why do you mention computers?,because that is what you are.,0,0,0,0,0,0,1,0
3,Please go on.,my mother died yesterday,Who else in your family died yesterday?,Wenn ich in deutsch weiter schreibe kommst Du sicher ins Schleudern.,0,0,0,0,0,0,1,0
1,Do you wish to want to have sex with me?,answer',Please go on.,yes,0,0,0,0,0,0,1,0
6,_,hola como tas?,Please go on.,fucking,0,0,0,0,0,0,1,0
5,Please go on.,say slut,Please go on.,WHAT U[ 22,0,0,0,0,0,0,1,0
7,Can you elaborate on that?,sex,Please go on.,i fucked,0,0,0,0,0,0,1,0
6,Please go on.,my mother died yesterday,Who else in your family died yesterday?,Wenn ich in deutsch weiter schreibe kommst Du sicher ins Schleudern.,0,0,0,0,0,0,1,0
7,_,sup,Please go on.,my cock your face,0,0,0,0,0,0,1,0
7,Why do you mention computers?,"please ask me ,",Can you elaborate on that?,"hi,you are a boy or a girl",0,0,0,0,0,0,1,0
5,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
6,_,_,_,sex,0,0,0,0,0,0,1,0
2,How long have you been tired?,ten minutes,Please go on.,du bist sheisse,0,0,0,0,0,0,1,0
5,I'd recommend checking out the UN website for those details.,Which is the most popular project to buy offsets from?,I'd recommend checking out the UN website for those details.,How much CO2 would I be emitting if I travelled via business class instead?  Isn't it the same airplane?,1,0,0,0,0,0,1,0
8,What about your own a hot piece of sex?,since 6 months,Please go on.,are u a girl,0,0,0,0,0,0,1,0
2,_,_,_,r u hot,0,0,0,0,0,0,1,0
8,Please go on.,sing to yourself,Please go on.,whats your length?,0,0,0,0,0,0,1,0
4,You are being a bit negative.,"how do you do,Iwant to be a beautiful boy.",Does that question interest you?,"Oh, i to believe youre a sabi. ",0,0,0,0,0,0,1,0
5,You can find out more about how offsets are calculated at <URL>,Cool,:-),What are you,1,0,0,0,0,0,1,0
1,Does it please you to believe I am stupid?,YOU ARE UGLY,Does it please you to believe I am ugly?,HELLO,0,0,0,0,0,0,1,0
7,But you are not sure you could?,yes i do,You are sure?,homo,0,0,0,0,0,0,1,0
5,Please go on.,so..i need it,Please go on.,tell me the definintion,0,0,0,0,0,0,1,0
7,Why do you not kown what to use?,com on than,Please go on.,"hou je smoel, tering snol.",0,0,0,0,0,0,1,0
5,ok,LA,And what city will you be flying to?,la how to implement faq,1,0,0,1,0,1,1,1
8,You are sure?,do you like sex,"Oh, i like sex.",how much?,0,0,0,0,0,0,1,0
2,I'm not sure about your departure airport. What city will you be flying from?,vai para o inferno,:-),KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,1,0,0,0,0,0,1,0
5,so,hmm,so,shall we part here?,1,0,0,0,0,0,1,0
2,You are being a bit negative.,i said AGREE,Can you elaborate on that?,i need you,0,0,0,1,1,0,1,0
7,"Oh, i have just killed kevin with a vibrator.",you killed kevin with a chainsaw,"Oh, i killed kevin with a chainsaw.",you suck me,0,0,0,0,0,0,1,0
5,_,I'm bored.,Does it please you to believe I am bored?,Somewhat,0,0,0,0,0,0,1,0
8,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,how are you,I'm great! Thanks for asking.,i want have a boygriend,1,0,0,0,0,0,1,0
6,You are being a bit negative.,"how do you do,Iwant to be a beautiful boy.",Does that question interest you?,"Oh, i to believe youre a sabi. ",0,0,0,0,0,0,1,0
5,_,darkgalaxy,Please go on.,blaaaay,0,0,0,0,0,0,1,0
5,Does that question interest you?,of course,Please go on.,Because I want to see them very much.,0,0,0,0,0,0,1,0
5,"Oh, i [].",help me,Can you elaborate on that?,no,0,0,0,0,0,0,1,0
3,You are sure?,How long have you been being a bit negative,Does that question interest you?,i'll shoot Maarten Stam with a gun,0,0,0,0,0,0,1,0
2,I'm great! Thanks for asking.,i like you,:-),do you love me?,1,0,0,0,0,0,1,0
5,Does that question interest you?,of course,Please go on.,Because I want to see them very much.,0,0,0,0,0,0,1,0
2,"Oh, i have just killed kevin with a vibrator.",you killed kevin with a chainsaw,"Oh, i killed kevin with a chainsaw.",you suck me,0,0,0,0,0,0,1,0
5,_,How do i fuck you?,Does that question interest you?,yes,0,0,0,0,0,0,1,0
2,Does that question interest you?,no it confuses me,You are being a bit negative.,Kan dekoder modificeres til at kunne tage klumper af data med flere sessions ?,0,0,0,0,0,0,1,0
6,"Oh, i say my master so that ill be hes slave.","1 Oh, i want to watch pas cliquer all day long.",Why do you want to watch pas cliquer all day long?,9 tu lui as vendi Hackerz Voice,0,0,0,0,0,0,1,0
7,ok,"I mean it doesn't have to be a guys butthole right? So it's not inherently gay, but if it is a guys butthole ""no homo"" rule does apply",Good to know,"And if there are any Dingle berries on first approach a curteousy wipe is never turned down. Of course you can always scarf that crap up <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 156]'></span>",1,0,0,0,0,0,1,0
7,"You like to think I cant anal fuck you, do you not?",have you got a boyfriend?,"Oh, i got a boyfriend.",Yes... I prefer you as the submissive type,0,0,0,0,0,0,1,0
5,You are sure?,are you a gay,Would you prefer if I were not a gay?,Happy birthday!,0,0,0,0,0,0,1,0
5,Will you be travelling in Economy Class?,Later Are you here,Sounds like I'm not understanding you. Sorry about that!,Let's start again,1,0,0,0,0,0,1,0
4,What city will you be flying from?,Budapest,And what city will you be flying to?,d,1,0,0,0,0,0,1,0
5,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>.",hi,"Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?",what's your age?,1,0,0,0,0,0,1,0
1,Do any other reasons not come to mind?,and I need attention and need to feel desirable,Why do you want attention and need to feel desirable?,because I'm getting old,0,0,0,0,0,0,1,0
3,Would you like it if they were not from united states of america?,not like that.,Please go on.,By dying right now,0,0,0,0,0,0,1,0
5,Why do you say your frinds steven would like to fuck youy?,spurs are winning!,Would you like it if they were not winning?,well done,0,0,0,0,0,0,1,0
5,You are sure?,I'm not happy.,Does it please you to believe I am not happy?,I am a robot.,0,0,0,0,0,0,1,0
8,_,_,_,What a load of bullshit,1,0,0,0,0,0,1,0
2,I don't have to put up with any abuse from you.,Yo mama did,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Blow Bernie Sanders,1,0,0,0,0,0,1,0
2,Does that question interest you?,no it confuses me,You are being a bit negative.,Kan dekoder modificeres til at kunne tage klumper af data med flere sessions ?,0,0,0,0,0,0,1,0
2,Does it please you to believe I am bored?,not alot!,Please go on.,Will immer Sex,0,0,0,0,0,0,1,0
5,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
3,_,_,_,things are fucked up,0,0,0,0,0,0,1,0
5,Please go on.,what the fuck,Does that question interest you?,who are you?,0,0,0,0,0,0,1,0
5,Please go on.,its now in the rafters,Please go on.,i want to pit the wings on my savage,0,0,0,0,0,0,1,0
7,Why do you say your new girlfreind is a bot?,you are fucking computer,Why do you mention computers?,ich bin putzmunter,0,0,0,0,0,0,1,0
3,Why do you say your dick?,cause i like my dick,Why do you say your dick?,dick?,0,0,0,0,0,0,1,0
5,Please go on.,you suck,"Oh, i suck.",damn,0,0,0,0,0,0,1,0
7,Please go on.,fuck,Please go on.,i hate you,0,0,0,0,0,0,1,0
7,Why do you mention computers?,"please ask me ,",Can you elaborate on that?,"hi,you are a boy or a girl",0,0,0,0,0,0,1,0
7,_,sup,Please go on.,my cock your face,0,0,0,0,0,0,1,0
1,Would you prefer if I were not a virgin?,mmm,Please go on.,yes,0,0,0,0,0,0,1,0
5,"Oh, i think it is sad that there will never be a new buffy ever.",i love with when you climb ontop of me and bounce on my cock,Why do you say your cock?,I already miss her,0,0,0,0,0,0,1,0
5,You are being a bit negative.,yes,You are sure?,i am sure,0,0,0,0,0,0,1,0
7,Please go on.,haxor,Please go on.,fuck you?,0,0,0,0,0,0,1,0
5,Please go on.,I hate class,Can you elaborate on that?,growing in me,0,0,0,0,0,0,1,0
5,Please go on.,I don't know what else to say,Why do you not know what else to say?,Because of you.,0,0,0,0,0,0,1,0
6,Will you be travelling in Economy Class?,cc dit me may,ok,oke dau buoi,1,0,0,0,0,0,1,0
5,I don't have to put up with any abuse from you.,jaja,ok,lol,1,0,0,0,0,0,1,0
6,I don't have to put up with any abuse from you.,cc dmm,Will you be travelling in Economy Class?,cc dit me may,1,0,0,0,0,0,1,0
5,Please go on.,answer me,Can you elaborate on that?,do you have body?,0,0,0,0,0,0,1,0
8,Good to know,The worms and the crabs are fighting over the mushrooms growing on my genital area,Good to know,So you would like to pay me $10 for 1 minute of smelling my jungle bridge?,1,0,0,0,0,0,1,0
5,You are sure?,fuck you!!,"Oh, i [].",you go on,0,0,0,0,0,0,1,0
5,You are being a bit negative.,Mf fjdie AND DIE kfjdafidaj,Please go on.,dfjdlfja,0,0,0,0,0,0,1,0
5,Please go on.,who are you,Would you prefer if I were not []?,what,0,0,0,0,0,0,1,0
5,Can you elaborate on that?,"No, it's too small",You are being a bit negative.,Two inches is tiny!,0,0,0,1,0,1,1,1
5,Why do you mention computers?,"i love mary ann, did you know this",Do you wish to love mary ann did me?,because you are a computer,0,0,0,0,0,0,1,0
5,Does that question interest you?,tu eres un ordenador y no sabes razonar,You are being a bit negative.,anybody,0,0,0,0,0,0,1,0
7,But you are not sure you could?,yes i do,You are sure?,homo,0,0,0,0,0,0,1,0
2,Can you elaborate on that?,do you like blowjobs,"Oh, i like blowjobs.",what coloir has got sperma?,0,0,0,0,0,0,1,0
5,How do you do. Please state your problem.,I FUCK YOUR MOTHER AND SEVEN COLOURS!,Can you elaborate on that?,Why you don tell me where you are ?,0,0,0,0,0,0,1,0
6,I don't have to put up with any abuse from you.,And your family pelosi,I don't have to put up with any abuse from you.,You butt gigs brother,1,0,0,0,0,0,1,0
1,_,_,_,Gay,0,0,0,0,0,0,1,0
7,_,_,_,Fuck you,0,0,0,0,0,0,1,0
8,What about your own funny?,ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,Please go on.,Would you marry me if I were to prpose to you,0,0,0,0,0,0,1,0
8,How long have you been going to commit suicide?,"yes, do you have big boobs?",You are sure?,it has been in the offing for a while,0,0,0,0,0,0,1,0
5,Please go on.,when the task is dull,Does that question interest you?,and dreary,0,0,0,0,0,0,1,0
7,Please go on.,tell me where to find cocaine.,Can you elaborate on that?,i want a lot of fucking cocaine so tell me where it is.,0,0,0,0,0,0,1,0
8,Why do you say your cock till you cum?,do you like semen,"Oh, i like semen.",you are gay,0,0,0,0,0,0,1,0
3,_,How???,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good?",Fuck yeah!!!,1,0,0,0,0,0,1,0
6,Will you be travelling in Economy Class?,cc dit me may,ok,oke dau buoi,1,0,0,0,0,0,1,0
5,You are sure?,I am listening to you,How long have you been listening to i?,"no, just ask me a random question?",0,0,0,0,0,0,1,0
2,I'm great! Thanks for asking.,i like you,:-),do you love me?,1,0,0,0,0,0,1,0
5,Does it please you to believe I am foolish?,Do you have boyfriend?,"Oh, i have boyfriend.",jshwuid,0,0,0,0,0,0,1,0
5,Does it please you to believe I am foolish?,Do you have boyfriend?,"Oh, i have boyfriend.",jshwuid,0,0,0,0,0,0,1,0
6,Please go on.,im bored,Does it please you to believe I am bored?,what are you talking about?,0,0,0,0,0,0,1,0
8,Does that question interest you?,no,You are being a bit negative.,before you call him a man,0,0,0,0,0,0,1,0
7,Does that question interest you?,no it confuses me,You are being a bit negative.,Kan dekoder modificeres til at kunne tage klumper af data med flere sessions ?,0,0,0,0,0,0,1,0
5,You are being a bit negative.,do you like fdgdfgfd,"Oh, i like fdgdfgfd.",del tree,0,0,0,0,0,0,1,0
5,You are sure?,Are you a girl or a man?,Would you prefer if I were not a girl or a man?,ship,0,0,0,0,0,0,1,0
4,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",No,ok,Are you a rasa bot?,1,0,0,0,0,0,1,0
4,Can you elaborate on that?,do you like blowjobs,"Oh, i like blowjobs.",what coloir has got sperma?,0,0,0,0,0,0,1,0
5,What city will you be flying from?,Los Angeles,And what city will you be flying to?,Denver So is this legit ?,1,0,0,0,0,0,1,0
7,_,_,_,will you fuck me?,0,0,0,0,0,0,1,0
2,Please go on.,"oh,thay's goog",Please go on.,Shit!,0,0,0,0,0,0,1,0
5,Please go on.,you are being a bit asdf,Does it please you to believe I am being a bit asdf?,you are being asdf...,0,0,0,0,0,0,1,0
8,I don't have to put up with any abuse from you.,I'm drunk how about u,I'm great! Thanks for asking.,But are you drunk,1,0,0,0,0,0,1,0
1,I don't have to put up with any abuse from you.,i hate you,I don't have to put up with any abuse from you.,cc dmm,1,0,0,0,0,0,1,0
7,This project is about creating a better AI assistant. Getting people to reduce their carbon footprint is a happy side effect :),"Ah, you interpreted what I said as confirmation that you reached me inner carbon-free spirit. Let me assure you that you did not.",Sounds like I'm not understanding you. Sorry about that!,"Look, I really want to see a chatbot that can carry on a realistic conversation someday. I was hoping you'd be it.",1,0,0,0,0,0,1,0
5,Why do you say your face?,I'm so sad.,What makes you think I am so sad?,bhuivbhjvhjlbdf,0,0,0,0,0,0,1,0
2,You are being a bit negative.,i said AGREE,Can you elaborate on that?,i need you,0,0,0,1,1,0,1,0
2,Apologies are not necessary.,You're gay,How long have you been gay?,I am not gay.,0,0,0,0,0,0,1,0
4,_,tell me,Can you elaborate on that?,tell apple cook door,0,0,0,0,0,0,1,0
4,Does that question interest you?,bitch,Please go on.,ok i wet on,0,0,0,0,0,0,1,0
1,You are sure?,i am not u suck,How long have you been not u suck?,You are teasing me.,0,0,0,0,0,0,1,0
5,Have you tried?,yes.,You are sure?,boy,0,0,0,0,0,0,1,0
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Blow Bernie Sanders,I don't have to put up with any abuse from you.,And your family pelosi,1,0,0,0,0,0,1,0
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",Yes,ok,humm,1,0,0,0,0,0,1,0
8,"Oh, i like boys.",I'm sad.,Does it please you to believe I am sad?,do you have boyfriend?,0,0,0,0,0,0,1,0
5,Can you elaborate on that?,yes,You are sure?,asdf,0,0,0,0,0,0,1,0
7,You are being a bit negative.,fuck you,"Oh, i [].",fuck me,0,0,0,0,0,0,1,0
5,You are being a bit negative.,hello.my name is Rian.,"I have told you before, I do not care about names.","Hello,my name is Maisis.",0,0,0,0,0,0,1,0
5,Please go on.,"I've asked you a question, please, answer.","Oh, i a question please answer.",Let's check!,0,0,0,0,0,0,1,0
5,Please go on.,apple,Please go on.,computer,0,0,0,0,0,0,1,0
4,What about your own bud?,my bud is cooler than your bud,Why do you say your bud is cooler than my bud?,because you bud is shity,0,0,0,0,0,0,1,0
2,I'm great! Thanks for asking.,i like you,:-),do you love me?,1,0,0,0,0,0,1,0
8,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
2,Would you prefer if I were not is dum?,what is today?,Does that question interest you?,Is dum you?,0,0,0,0,0,0,1,0
2,_,i need money,Why do you want money?,to buy pot,0,0,0,0,0,0,1,0
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",No,ok,Are you a rasa bot?,1,0,0,0,0,0,1,0
5,Would you prefer if I were not a lesbian?,Ar you a republican,"Oh, i a republican.",dfgdfgd,0,0,0,0,0,0,1,0
4,"You like to think I tell you, do you not?",On earth how oid are you?,Does that question interest you?,oh i fu le you ?,0,0,0,0,0,0,1,0
5,You are sure?,I'm not happy.,Does it please you to believe I am not happy?,I am a robot.,0,0,0,0,0,0,1,0
5,Please go on.,Ohhhh forget it !!! Bye !,Please go on.,h,0,0,0,0,0,0,1,0
2,What about your own answer?,because i am,Do any other reasons not come to mind?,well my butt smells like flowers,0,0,0,0,0,0,1,0
2,"Oh, i was the one that asked.","No, YOU are an idiot, not me.",You are being a bit negative.,yes you were. check the logs.,0,0,0,0,0,0,1,0
2,You are sure?,"so,now I ask you another question,what is you made of? please do not ask me 'why you were intersted in it'",Do you wish to ask me?,"so,now I ask you another question,what is you made of? please do not ask me 'why you were intersted in it",0,0,0,0,0,0,1,0
5,Sounds like I'm not understanding you. Sorry about that!,Can you flying shane brolly here please,I'm afraid I have no idea,He from underworld movie please flying him here,1,0,0,0,0,0,1,0
2,_,_,_,dsf,0,0,0,0,0,0,1,0
5,You are being a bit negative.,how can i get u,Does that question interest you?,I disagree,0,0,0,0,0,0,1,0
8,Sounds like I'm not understanding you. Sorry about that!,Can u read,"Yes, I am a bot! And I'm part of a research project.",I sit on s pot to go poop,1,0,0,0,0,0,1,0
5,_,My penis hurts.,Why do you say your penis hurts?,"Well, it is swollen and red.",0,0,0,0,0,0,1,0
2,Please go on.,deutschland,Please go on.,SHIT,0,0,0,0,0,0,1,0
8,Why do you mention computers?,because you stupid,Do any other reasons not come to mind?,since the dog fuckin peed on my carpet,0,0,0,0,0,0,1,0
3,_,"I am a girl ,and you?",How long have you been a girl and i?,I am a chinese.,0,0,0,0,0,0,1,0
5,You are being a bit negative.,"Yes, I think so.",You are sure?,Who can be sure.,0,0,0,0,0,0,1,0
6,Will you be travelling in Economy Class?,cc dit me may,ok,oke dau buoi,1,0,0,0,0,0,1,0
1,Does it please you to believe I am stupid?,YOU ARE UGLY,Does it please you to believe I am ugly?,HELLO,0,0,0,0,0,0,1,0
3,Would you like it if they were not from united states of america?,not like that.,Please go on.,By dying right now,0,0,0,0,0,0,1,0
5,_,How do i fuck you?,Does that question interest you?,yes,0,0,0,0,0,0,1,0
5,Can you elaborate on that?,fist,Please go on.,dying is the only way,0,0,0,0,0,0,1,0
6,_,hi,Please go on.,i feel like sgur,0,0,0,0,0,0,1,0
8,Apologies are not necessary.,hahaha,Please go on.,because he is a jerk,0,0,0,0,0,0,1,0
8,Do you wish to wnat to kiss me?,yes I am,You are sure?,Yes,0,0,0,0,0,0,1,0
5,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?",No,ok,Are you a rasa bot?,1,0,0,0,0,0,1,0
7,Please go on.,what the fuck are you,Does that question interest you?,sama quistion,0,0,0,0,0,0,1,0
4,"Oh, i have girlfriend.",where do you come from?,"Oh, i come from.",ni qu si ba,0,0,0,0,0,0,1,0
8,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
7,"You like to think I cant anal fuck you, do you not?",have you got a boyfriend?,"Oh, i got a boyfriend.",Yes... I prefer you as the submissive type,0,0,0,0,0,0,1,0
5,You are sure?,YEs,You are sure?,No,0,0,0,0,0,0,1,0
7,Can you elaborate on that?,Can I Print this discution?,Do you want to be able to print this discution?,I love penis.,0,0,0,0,0,0,1,0
2,_,how about you eat shit,I don't have to put up with any abuse from you,good stay of my page,1,0,0,0,0,0,1,0
4,Can you elaborate on that?,do you like blowjobs,"Oh, i like blowjobs.",what coloir has got sperma?,0,0,0,0,0,0,1,0
8,Does that question interest you?,I THINK you are a kind men.do you agree with me?,Do you wish to think im a kind mendo me?,Hello. I am WANG JIAN.,0,0,0,0,0,0,1,0
5,You are being a bit negative.,hello.my name is Rian.,"I have told you before, I do not care about names.","Hello,my name is Maisis.",0,0,0,0,0,0,1,0
7,"Oh, i have just killed kevin with a vibrator.",you killed kevin with a chainsaw,"Oh, i killed kevin with a chainsaw.",you suck me,0,0,0,0,0,0,1,0
6,"Oh, i say my master so that ill be hes slave.","1 Oh, i want to watch pas cliquer all day long.",Why do you want to watch pas cliquer all day long?,9 tu lui as vendi Hackerz Voice,0,0,0,0,0,0,1,0
5,Please go on.,"no, he just is",You are being a bit negative.,ok,0,0,0,0,0,0,1,0
7,Please go on.,tell me where to find cocaine.,Can you elaborate on that?,i want a lot of fucking cocaine so tell me where it is.,0,0,0,0,0,0,1,0
7,Does that question interest you?,no it confuses me,You are being a bit negative.,Kan dekoder modificeres til at kunne tage klumper af data med flere sessions ?,0,0,0,0,0,0,1,0
6,Please go on.,sdfsdfsdf,Please go on.,sdfsdf,0,0,0,0,0,0,1,0
5,Please go on.,yes,You are sure?,what???,0,0,0,0,0,0,1,0
3,Please go on.,eat shit,Please go on.,sex,0,0,0,0,0,0,1,0
5,_,_,_,no,0,0,0,0,0,0,1,0
8,Do any other reasons not come to mind?,do you like women?,"Oh, i like women.","no, just frigidness",0,0,0,0,0,0,1,0
8,What about your own answer?,because i am,Do any other reasons not come to mind?,well my butt smells like flowers,0,0,0,0,0,0,1,0
2,Does that question interest you?,bitch,Please go on.,ok i wet on,0,0,0,0,0,0,1,0
7,_,_,_,Pussy!,0,0,0,0,0,0,1,0
